,0
6135,"-118.272529,34.124297"
6136,"-118.31604899999999,34.186262"
6137,"-118.270121,34.03663"
6138,"-118.313956,34.097467"
6139,"-118.22763799999998,34.142776"
6140,"-118.12518,33.802833"
6141,"-118.26876299999999,33.844972"
6142,"-117.87068700000002,33.997423"
6143,"-118.440002,34.036716"
6144,"-118.15033000000001,34.018935"
6145,"-118.50103,34.17114"
6146,"-118.47325,34.224782"
6147,"-117.978523,33.980352"
6148,"-118.230199,33.968027"
6149,"-118.07545800000001,34.146265"
6150,"-118.219728,34.199255"
6151,"-118.15729099999999,34.0204"
6152,"-118.220013,34.031721999999995"
6153,"-118.238973,33.923294"
6154,"-118.226428,34.082440000000005"
6155,"-118.285253,33.879333"
6156,"-118.11796499999998,34.033147"
6157,"-118.15320700000001,34.032852"
6158,"-118.17018200000001,34.7439"
6159,"-118.094349,33.945303"
6160,"-118.592454,34.16876"
6161,"-117.49641499999998,34.136188"
6162,"-118.29745,34.155673"
6163,"-118.108528,34.034183"
6164,"-118.40101200000001,34.155503"
6165,"-118.25638799999999,33.965626"
6166,"-118.16910700000001,33.964155"
6167,"-118.34659099999999,34.2107"
6168,"-118.246471,34.226762"
6169,"-117.869901,33.98669"
6170,"-118.130816,34.151511"
6171,"-118.007392,34.140295"
6172,"-117.829252,34.005229"
6173,"-118.092592,33.786814"
6174,"-118.64380200000001,34.065295"
6175,"-118.33807,34.034924"
6176,"-118.47208300000001,34.258441999999995"
6177,"-118.225946,34.028813"
6178,"-118.118338,33.802754"
6179,"-118.176814,33.997563"
6180,"-118.238041,33.919757000000004"
6181,"-117.794381,34.063708"
6182,"-118.127424,34.151720000000005"
6183,"-117.67666899999999,34.204488"
6184,"-118.09944099999998,34.170769"
6185,"-118.571401,34.394114"
6186,"-118.343869,33.923685"
6187,"-118.45460200000001,34.058640000000004"
6188,"-118.18261799999999,34.262653"
6189,"-118.21691200000001,34.030737"
6190,"-117.97736,34.007166"
6191,"-117.93416200000001,34.09353"
6192,"-118.559835,34.462234"
6193,"-118.05169099999999,34.03985"
6194,"-118.10436299999999,33.884734"
6195,"-118.70070600000001,34.576994"
6196,"-118.265298,33.90728"
6197,"-117.983506,34.103753999999995"
6198,"-118.08788899999999,34.120248"
6199,"-118.05327199999999,33.924477"
6200,"-118.19348799999999,34.203741"
6201,"-118.17998,34.060794"
6202,"-118.099448,33.795369"
6203,"-118.060475,34.012031"
6204,"-118.23937,34.054990000000004"
6205,"-118.241176,33.982931"
6206,"-118.241115,33.994628000000006"
6207,"-118.222518,33.909748"
6208,"-118.083973,33.917032"
6209,"-118.267427,33.902716999999996"
6210,"-117.722945,34.081789"
6211,"-118.797641,34.048889"
6212,"-118.40303999999999,34.231333"
6213,"-118.232298,34.053619"
6214,"-118.366978,34.152253"
6215,"-118.415999,34.008942"
6216,"-117.88998400000001,34.073569"
6217,"-118.36436499999999,33.892989"
6218,"-118.219375,34.072964"
6219,"-117.932722,34.044585999999995"
6220,"-118.00977900000001,34.028985999999996"
6221,"-118.244052,33.979534"
6222,"-118.82523400000001,34.15755"
6223,"-118.215398,34.029042"
6224,"-118.63287199999999,34.270308"
6225,"-118.020513,34.142539"
6226,"-118.22558400000001,33.929386"
6227,"-118.27474199999999,34.075368"
6228,"-118.158635,33.876406"
6229,"-117.747074,33.648215"
6230,"-117.555093,33.945586999999996"
6231,"-117.731453,34.024877000000004"
6232,"-117.42666200000001,33.612297999999996"
6233,"-117.659277,34.451355"
6234,"-116.85974499999999,34.268567"
6235,"-117.745595,33.684862"
6236,"-117.868637,33.687537"
6237,"-117.87834299999999,33.800487"
6238,"-117.861222,33.649842"
6239,"-117.814618,33.734278"
6240,"-117.928063,33.828443"
6241,"-116.909178,34.083371"
6242,"-117.611896,34.134828000000006"
6243,"-117.963773,33.853704"
6244,"-117.994969,33.73675"
6245,"-117.48836399999999,34.136540999999994"
6246,"-117.92415,33.853965"
6247,"-117.87058300000001,33.771946"
6248,"-117.853715,33.754174"
6249,"-117.31359599999999,34.064987"
6250,"-117.975265,33.773839"
6251,"-117.980928,33.74841"
6252,"-117.60460900000001,33.643733000000005"
6253,"-117.22023600000001,34.240221000000005"
6254,"-116.824422,34.244794"
6255,"-117.760842,33.6518"
6256,"-117.53505,33.578418"
6257,"-117.216996,34.265826000000004"
6258,"-117.880076,33.787946999999996"
6259,"-117.61097600000001,33.586656"
6260,"-117.872472,33.687203000000004"
6261,"-117.810332,33.853405"
6262,"-117.468276,34.136712"
6263,"-117.70963200000001,34.081728999999996"
6264,"-117.64144099999999,34.087134999999996"
6265,"-117.429103,33.609272"
6266,"-117.189573,34.147866"
6267,"-116.86348600000001,34.241954"
6268,"-117.846946,33.67846"
6269,"-117.3127,34.043879"
6270,"-117.192121,34.24454"
6271,"-117.287475,33.944163"
6272,"-117.26417,33.851871"
6273,"-116.824455,34.170184000000006"
6274,"-117.51483400000001,33.887617999999996"
6275,"-117.29128700000001,34.258203"
6276,"-117.87768500000001,33.797308"
6277,"-117.20351299999999,34.128565"
6278,"-117.28872700000001,34.269633"
6279,"-117.902399,33.803067999999996"
6280,"-117.53598500000001,34.103288"
6281,"-116.942901,34.270441999999996"
6282,"-117.082525,34.239969"
6283,"-117.40460700000001,34.229683"
6284,"-117.40503700000001,34.235234000000005"
6285,"-117.20946200000002,34.066492"
6286,"-116.82510800000001,34.251686"
6287,"-117.095844,34.016748"
6288,"-117.54463200000001,34.080089"
6289,"-116.960094,34.23825"
6290,"-117.16739799999999,34.253644"
6291,"-117.51231200000001,33.888811"
6292,"-116.85306000000001,34.259786"
6293,"-117.311259,34.044888"
6294,"-117.49201200000002,33.784107"
6295,"-117.123603,34.027555"
6296,"-116.85485200000001,34.240533"
6297,"-117.34851200000001,34.092290999999996"
6298,"-116.855294,34.258465"
6299,"-117.45680700000001,33.90625"
6300,"-117.67668,34.210113"
6301,"-117.279553,34.240755"
6302,"-117.13950600000001,33.917712"
6303,"-117.52405,34.062207"
6304,"-116.92589199999999,34.086378"
6305,"-116.942659,34.089475"
6306,"-116.97745,34.055088"
6307,"-117.558516,34.13665"
6308,"-117.288524,34.240733"
6309,"-117.106545,34.204705"
6310,"-117.477694,33.897896"
6311,"-117.17443100000001,34.253"
6312,"-117.50708200000001,34.018144"
6313,"-117.17050800000001,34.180659000000006"
6314,"-116.833459,34.265194"
6315,"-117.40868600000002,34.225343"
6316,"-117.58279399999999,33.885324"
6317,"-117.144297,34.034709"
6318,"-117.46606100000001,33.891057"
6319,"-116.79876000000002,34.24433"
6320,"-117.13890500000001,34.033121"
6321,"-116.942029,34.089194"
6322,"-116.894722,34.081728999999996"
6323,"-117.690602,33.969054"
6324,"-117.608324,34.135126"
6325,"-116.80595500000001,34.231752"
6326,"-117.395147,34.036125"
6327,"-117.61146799999999,34.070709"
6328,"-117.301956,34.092218"
6329,"-116.909599,34.083321999999995"
6330,"-117.52618999999999,34.11145"
6331,"-117.398606,33.678526"
6332,"-117.714017,34.029678999999994"
6333,"-117.183311,34.161213000000004"
6334,"-117.18313400000001,34.160961"
6335,"-117.179135,34.236259999999994"
6336,"-117.215855,34.066486"
6337,"-116.847385,34.25915"
6338,"-117.09361200000001,34.203055"
6339,"-117.322981,34.150507"
6340,"-116.829398,34.263231"
6341,"-117.372826,33.999846999999995"
6342,"-117.07839799999999,34.215046"
6343,"-117.598643,34.030458"
6344,"-117.08259699999999,34.237507"
6345,"-117.279357,34.238621"
6346,"-118.07596699999999,34.148272"
6347,"-117.743544,34.018543"
6348,"-117.290724,33.937201"
6349,"-118.27613500000001,34.136883000000005"
6350,"-118.277704,34.153651"
6351,"-117.34401399999999,34.013345"
6352,"-116.798138,34.2456"
6353,"-117.998414,34.065725"
6354,"-117.82078200000001,34.013156"
6355,"-118.429296,34.155792"
6356,"-119.418613,34.344164"
6357,"-118.042721,33.891581"
6358,"-116.85799899999999,34.243257"
6359,"-117.83561100000001,33.726748"
6360,"-117.302453,34.124777"
6361,"-117.34523300000001,33.985447"
6362,"-117.367856,34.136132"
6363,"-117.55240500000001,34.022453999999996"
6364,"-117.24366299999998,34.135858"
6365,"-117.556996,34.023759999999996"
6366,"-117.72280900000001,34.035753"
6367,"-117.066006,34.005006"
6368,"-117.296655,34.243635"
6369,"-117.45633400000001,33.864596999999996"
6370,"-117.560259,33.879369"
6371,"-117.868277,33.846883"
6372,"-117.30258700000002,34.11189"
6373,"-117.39675,33.957531"
6374,"-117.115936,34.211203999999995"
6375,"-117.62848400000001,34.080704"
6376,"-116.840222,34.258068"
6377,"-117.396026,34.070465000000006"
6378,"-117.371895,33.976523"
6379,"-117.23524599999999,33.941025"
6380,"-117.260993,34.110178999999995"
6381,"-117.370313,33.981314000000005"
6382,"-116.85644099999999,34.259493"
6383,"-117.487889,33.897079"
6384,"-117.182502,34.166976"
6385,"-117.26670800000001,34.234655"
6386,"-117.382282,34.20697"
6387,"-117.38858300000001,34.211876000000004"
6388,"-117.729452,34.025011"
6389,"-116.844279,34.271315"
6390,"-117.69606599999999,34.03032"
6391,"-117.45988600000001,33.90465"
6392,"-116.858501,34.241485"
6393,"-117.55005600000001,34.033482"
6394,"-117.10099699999999,34.191116"
6395,"-117.800559,33.664039"
6396,"-117.878775,33.679728000000004"
6397,"-117.735919,33.696884000000004"
6398,"-117.903256,33.853784000000005"
6399,"-117.84378400000001,33.748191"
6400,"-117.879617,33.665626"
6401,"-117.66916100000002,33.746669"
6402,"-117.85181599999999,33.745402"
6403,"-117.73838799999999,33.648575"
6404,"-117.85228300000001,33.6805"
6405,"-117.653503,33.734091"
6406,"-117.84338100000001,33.676854"
6407,"-117.67349499999999,33.595092"
6408,"-117.976262,33.803059000000005"
6409,"-117.886772,33.673048"
6410,"-117.87304099999999,33.661229"
6411,"-117.914831,33.774324"
6412,"-117.920277,33.769306"
6413,"-117.830739,33.780753999999995"
6414,"-118.165205,34.061439"
6415,"-118.125192,33.875628999999996"
6416,"-118.24704799999999,34.111567"
6417,"-118.17993600000001,33.912975"
6418,"-118.475571,34.266108"
6419,"-118.308989,33.951747999999995"
6420,"-118.39931000000001,34.029393"
6421,"-118.370975,33.966516999999996"
6422,"-117.917681,33.990099"
6423,"-118.164697,34.682228"
6424,"-118.09344399999999,33.936273"
6425,"-118.46346899999999,33.981053"
6426,"-118.03176299999998,34.036064"
6427,"-118.39651699999999,33.984627"
6428,"-118.147802,34.605464000000005"
6429,"-118.28475900000001,33.878695"
6430,"-118.29200900000001,33.892463"
6431,"-118.474923,34.201111"
6432,"-118.348946,34.040663"
6433,"-118.21358300000001,33.825702"
6434,"-118.18501200000001,33.82007"
6435,"-118.724447,34.136393"
6436,"-118.449225,34.051512"
6437,"-118.320546,33.925301"
6438,"-118.254352,34.105610999999996"
6439,"-118.23695,34.068754999999996"
6440,"-118.279771,33.938635"
6441,"-118.15663799999999,34.15412"
6442,"-118.04571599999998,34.079029"
6443,"-118.049823,34.019645000000004"
6444,"-118.081119,34.145224"
6445,"-118.796173,34.020396999999996"
6446,"-118.32853100000001,34.106704"
6447,"-117.911697,34.12194"
6448,"-117.900625,34.114204"
6449,"-118.21496,34.046742"
6450,"-118.271914,34.038304"
6451,"-118.270824,34.037308"
6452,"-118.36916299999999,33.952721999999994"
6453,"-117.914216,34.106891999999995"
6454,"-118.23283799999999,33.96747"
6455,"-117.92533200000001,34.086591"
6456,"-118.286004,33.846185"
6457,"-117.90496100000001,33.99541"
6458,"-118.28678400000001,34.077728"
6459,"-118.146248,34.018073"
6460,"-118.441034,33.982431"
6461,"-117.966245,34.001226"
6462,"-118.623691,34.495919"
6463,"-117.843268,33.975396999999994"
6464,"-118.629686,34.149118"
6465,"-117.916578,34.095787"
6466,"-118.291005,33.749038"
6467,"-117.954329,34.045684"
6468,"-118.24546200000002,33.928867"
6469,"-118.16956,34.039551"
6470,"-117.92929299999999,34.095781"
6471,"-118.15741399999999,34.674892"
6472,"-117.951128,34.132464"
6473,"-118.21538000000001,34.211408"
6474,"-118.28309099999998,33.901895"
6475,"-117.872524,34.136001"
6476,"-117.729451,34.025009999999995"
6477,"-117.689394,34.085728"
6478,"-118.081428,34.162442"
6479,"-118.47690800000001,34.096564"
6480,"-118.22753,34.14278"
6481,"-118.105088,33.9103"
6482,"-118.308986,33.959962"
6483,"-118.26161499999999,33.932838000000004"
6484,"-117.82428200000001,34.118544"
6485,"-118.260704,34.069425"
6486,"-118.29921399999999,33.840544"
6487,"-117.842876,34.068668"
6488,"-117.81921499999999,34.099358"
6489,"-118.272728,34.037819"
6490,"-118.278177,33.927361"
6491,"-118.269465,34.035961"
6492,"-118.269369,34.036111"
6493,"-118.630839,34.162631"
6494,"-118.15071499999999,34.183114"
6495,"-118.461228,34.159535999999996"
6496,"-117.93140700000001,33.993672"
6497,"-118.170308,33.949726"
6498,"-118.296674,33.931019"
6499,"-118.338623,33.995998"
6500,"-117.869897,33.992906"
6501,"-118.02290500000001,33.927114"
6502,"-118.36566100000002,34.145134000000006"
6503,"-118.181017,34.034514"
6504,"-118.22896899999999,33.948306"
6505,"-118.35376200000002,33.938185"
6506,"-118.326518,33.898286999999996"
6507,"-118.21613799999999,34.076392"
6508,"-118.28478,33.857534"
6509,"-118.39622,33.931153"
6510,"-118.07688999999999,34.040627"
6511,"-118.278084,34.143328000000004"
6512,"-118.16554599999999,34.645751000000004"
6513,"-118.09665,33.937094"
6514,"-117.990881,34.066421999999996"
6515,"-117.82348600000002,34.118306"
6516,"-118.06721100000001,33.876405"
6517,"-117.896372,34.114195"
6518,"-117.980414,33.927554"
6519,"-117.740277,34.024339000000005"
6520,"-118.164948,34.059684000000004"
6521,"-118.253395,34.058708"
6522,"-118.18464499999999,34.043807"
6523,"-118.192457,33.878584000000004"
6524,"-118.404349,34.283262"
6525,"-118.34405500000001,34.090692"
6526,"-118.392478,34.026915"
6527,"-118.39022299999999,34.028197"
6528,"-118.029207,33.922748999999996"
6529,"-118.028939,33.928016"
6530,"-117.72653500000001,34.02536"
6531,"-118.060573,33.873344"
6532,"-117.974737,34.016663"
6533,"-118.279023,33.872586"
6534,"-118.264548,33.909147999999995"
6535,"-117.971026,34.069618"
6536,"-118.28005900000001,33.930997"
6537,"-118.12014599999999,33.802580999999996"
6538,"-117.97816200000001,34.054482"
6539,"-117.698415,34.1208"
6540,"-118.08081499999999,33.945106"
6541,"-118.276422,34.023627000000005"
6542,"-117.89656200000002,34.506443"
6543,"-118.181256,34.023922"
6544,"-117.65205300000001,34.366119"
6545,"-118.291583,33.928504"
6546,"-118.26897,33.901945"
6547,"-118.274553,34.030989"
6548,"-118.36928999999999,33.961684000000005"
6549,"-118.279651,33.936902"
6550,"-118.37659599999999,34.648763"
6551,"-118.380765,34.639559000000006"
6552,"-118.28031299999999,33.98915"
6553,"-117.92623200000001,34.03715"
6554,"-117.926301,34.035776"
6555,"-118.278043,33.831565000000005"
6556,"-118.10708000000001,34.00982"
6557,"-118.172738,34.059253000000005"
6558,"-117.94530300000001,33.990006"
6559,"-118.380424,34.434870000000004"
6560,"-118.18958,34.922139"
6561,"-118.16658400000001,33.874583"
6562,"-118.349157,33.994065"
6563,"-117.956055,34.008688"
6564,"-118.30905700000001,34.037426"
6565,"-118.341755,34.123346999999995"
6566,"-118.10283999999999,34.169132"
6567,"-118.144005,34.013445000000004"
6568,"-118.18200800000001,34.054909"
6569,"-118.22238300000001,33.966384999999995"
6570,"-118.59622399999999,34.274508000000004"
6571,"-118.217143,33.857748"
6572,"-118.03201200000001,34.166944"
6573,"-118.18463,34.03326"
6574,"-118.073998,33.97258"
6575,"-118.2254,34.1611"
6576,"-118.53599799999999,34.174513"
6577,"-118.219848,34.036167"
6578,"-118.229671,34.085766"
6579,"-117.924209,34.046915000000006"
6580,"-118.179383,34.060956"
6581,"-118.18494,34.058106"
6582,"-117.886866,33.999324"
6583,"-118.36826299999998,33.945333000000005"
6584,"-118.255721,33.891191"
6585,"-117.70786299999999,34.081925"
6586,"-118.104184,33.924894"
6587,"-118.24471100000001,33.925929"
6588,"-118.13395200000001,33.877010999999996"
6589,"-118.07735,33.830073"
6590,"-118.473018,34.228272"
6591,"-118.17865400000001,34.018961"
6592,"-118.40681699999999,34.287516"
6593,"-118.082373,33.827652"
6594,"-118.657251,34.275121"
6595,"-118.322477,34.104228000000006"
6596,"-117.993035,33.788364"
6597,"-117.88324399999999,33.779539"
6598,"-117.701353,33.595684999999996"
6599,"-118.00143200000001,33.741690000000006"
6600,"-117.86698600000001,33.766866"
6601,"-117.819791,33.773258"
6602,"-117.395843,34.068385"
6603,"-117.706849,34.031054"
6604,"-116.831686,34.238116999999995"
6605,"-116.84342,34.264433000000004"
6606,"-117.827056,33.773235"
6607,"-117.74815100000001,33.64853"
6608,"-117.833999,33.733857"
6609,"-118.227226,34.079516999999996"
6610,"-118.12613400000001,34.152171"
6611,"-118.187575,34.143929"
6612,"-118.448093,34.048324"
6613,"-118.24390600000001,34.057671"
6614,"-118.188048,33.914834"
6615,"-118.286301,33.913527"
6616,"-116.920998,34.264971"
6617,"-117.26828799999998,34.223124"
6618,"-116.84338400000001,34.261784999999996"
6619,"-117.72853700000002,34.018809999999995"
6620,"-117.367227,33.982477"
6621,"-116.958781,34.095238"
6622,"-116.796097,34.229255"
6623,"-117.71207700000001,34.029821999999996"
6624,"-117.655055,33.880018"
6625,"-117.270098,33.887719"
6626,"-117.419699,33.927357"
6627,"-117.492429,34.139021"
6628,"-117.27213200000001,33.891338"
6629,"-117.409296,33.933411"
6630,"-117.724177,34.018831"
6631,"-116.90035,34.083447"
6632,"-117.08811100000001,34.203765000000004"
6633,"-116.82918500000001,34.33344"
6634,"-117.394691,34.004993"
6635,"-117.216366,33.783975"
6636,"-117.22506299999999,34.266301"
6637,"-117.34407399999999,34.012932"
6638,"-117.354506,33.992238"
6639,"-117.345628,33.985489"
6640,"-117.47068300000001,33.906508"
6641,"-117.26703799999999,34.063944"
6642,"-117.369224,33.980813"
6643,"-117.55048799999999,34.014613"
6644,"-117.418198,34.070426"
6645,"-117.48463500000001,34.066065"
6646,"-117.09616100000001,34.016690000000004"
6647,"-117.593295,34.067696999999995"
6648,"-117.353102,33.99154"
6649,"-116.83998600000001,34.261164"
6650,"-117.435425,34.067424"
6651,"-116.818297,34.321948"
6652,"-116.847819,34.267466"
6653,"-117.69833999999999,34.040772"
6654,"-116.841227,34.270562"
6655,"-117.258074,33.859132"
6656,"-117.698233,34.040774"
6657,"-117.303671,34.050201"
6658,"-117.30084599999999,34.145556"
6659,"-117.10821899999999,34.208092"
6660,"-117.079816,34.208835"
6661,"-117.175923,34.255672"
6662,"-117.428655,34.239596999999996"
6663,"-116.965897,34.055445"
6664,"-117.649694,34.088807"
6665,"-116.82756,34.245416"
6666,"-117.53276100000001,33.837492"
6667,"-116.771973,34.227665"
6668,"-117.282113,34.063906"
6669,"-116.93653799999998,34.040406"
6670,"-117.707862,34.081925"
6671,"-117.2362,34.251618"
6672,"-117.712823,34.081956"
6673,"-117.42065,33.927539"
6674,"-117.226258,33.939104"
6675,"-117.559371,33.905882"
6676,"-117.504595,33.80695"
6677,"-116.936724,34.039592"
6678,"-117.345739,33.985565"
6679,"-117.14528200000001,34.183357"
6680,"-116.89304399999999,34.168928"
6681,"-117.29540800000001,34.073325"
6682,"-117.356153,33.995711"
6683,"-117.39116100000001,34.068441"
6684,"-116.940125,34.040937"
6685,"-117.304925,33.954253"
6686,"-117.660326,34.152499"
