index,cur,lat,lon
4379,"['33.932614', '-118.36005800000001']",33.932614,-118.36005800000001
4380,"['33.876494', '-118.09178700000001']",33.876494,-118.09178700000001
4381,"['33.846693', '-118.206772']",33.846693,-118.206772
4382,"['34.748456', '-118.795422']",34.748456,-118.795422
4383,"['34.04418', '-118.173616']",34.04418,-118.173616
4384,"['34.113531', '-118.244469']",34.113531,-118.244469
4385,"['33.916374', '-118.41591899999999']",33.916374,-118.41591899999999
4386,"['34.120349', '-118.338995']",34.120349,-118.338995
4387,"['34.433825', '-118.38916']",34.433825,-118.38916
4388,"['33.925968', '-118.239135']",33.925968,-118.239135
4389,"['33.815425', '-118.18496699999999']",33.815425,-118.18496699999999
4390,"['34.150643', '-118.15396899999999']",34.150643,-118.15396899999999
4391,"['34.150203000000005', '-118.141352']",34.150203000000005,-118.141352
4392,"['34.575986', '-118.699656']",34.575986,-118.699656
4393,"['33.974567', '-118.30461299999999']",33.974567,-118.30461299999999
4394,"['34.149015999999996', '-118.045927']",34.149015999999996,-118.045927
4395,"['34.334972', '-118.507755']",34.334972,-118.507755
4396,"['33.93111', '-117.99320800000001']",33.93111,-117.99320800000001
4397,"['33.974932', '-118.443574']",33.974932,-118.443574
4398,"['34.135435', '-117.97671499999998']",34.135435,-117.97671499999998
4399,"['34.0894', '-118.25918200000001']",34.0894,-118.25918200000001
4400,"['34.034715999999996', '-118.342749']",34.034715999999996,-118.342749
4401,"['34.120723999999996', '-117.91631799999999']",34.120723999999996,-117.91631799999999
4402,"['33.941465', '-118.096574']",33.941465,-118.096574
4403,"['33.846528', '-118.27056699999999']",33.846528,-118.27056699999999
4404,"['34.026506', '-117.927325']",34.026506,-117.927325
4405,"['34.055038', '-118.254549']",34.055038,-118.254549
4406,"['33.873422', '-118.250593']",33.873422,-118.250593
4407,"['33.931075', '-118.387478']",33.931075,-118.387478
4408,"['33.873428000000004', '-118.2421']",33.873428000000004,-118.2421
4409,"['33.978518', '-118.436525']",33.978518,-118.436525
4410,"['34.189199', '-118.023072']",34.189199,-118.023072
4411,"['34.69722', '-118.04125900000001']",34.69722,-118.04125900000001
4412,"['34.000171', '-117.930656']",34.000171,-117.930656
4413,"['33.915163', '-118.187804']",33.915163,-118.187804
4414,"['34.020495000000004', '-118.19410500000001']",34.020495000000004,-118.19410500000001
4415,"['34.072014', '-117.904886']",34.072014,-117.904886
4416,"['34.055962', '-118.45148400000001']",34.055962,-118.45148400000001
4417,"['34.017778', '-118.14088400000001']",34.017778,-118.14088400000001
4418,"['34.016994', '-118.14111499999999']",34.016994,-118.14111499999999
4419,"['34.231286', '-118.26616899999999']",34.231286,-118.26616899999999
4420,"['34.423266999999996', '-118.583184']",34.423266999999996,-118.583184
4421,"['33.974652', '-118.280597']",33.974652,-118.280597
4422,"['33.961861', '-118.00205600000001']",33.961861,-118.00205600000001
4423,"['34.400378', '-118.572644']",34.400378,-118.572644
4424,"['33.876369', '-118.07816000000001']",33.876369,-118.07816000000001
4425,"['33.990386', '-118.350647']",33.990386,-118.350647
4426,"['34.404866', '-118.57461299999999']",34.404866,-118.57461299999999
4427,"['33.999978000000006', '-117.84818']",33.999978000000006,-117.84818
4428,"['34.231059', '-118.26618']",34.231059,-118.26618
4429,"['34.09644', '-118.81251100000001']",34.09644,-118.81251100000001
4430,"['33.912454', '-118.179464']",33.912454,-118.179464
4431,"['34.031478', '-118.431242']",34.031478,-118.431242
4432,"['34.342694', '-118.11071299999999']",34.342694,-118.11071299999999
4433,"['33.91173', '-118.16896799999999']",33.91173,-118.16896799999999
4434,"['34.679004', '-118.452099']",34.679004,-118.452099
4435,"['34.019614000000004', '-118.153609']",34.019614000000004,-118.153609
4436,"['34.435195', '-118.61835400000001']",34.435195,-118.61835400000001
4437,"['34.033961', '-118.027414']",34.033961,-118.027414
4438,"['34.09805', '-118.80490900000001']",34.09805,-118.80490900000001
4439,"['33.911694', '-118.163789']",33.911694,-118.163789
4440,"['34.090775', '-118.30657']",34.090775,-118.30657
4441,"['33.876296999999994', '-118.09804299999999']",33.876296999999994,-118.09804299999999
4442,"['34.266533', '-118.44664099999999']",34.266533,-118.44664099999999
4443,"['33.943325', '-118.279716']",33.943325,-118.279716
4444,"['34.762346', '-118.797126']",34.762346,-118.797126
4445,"['34.03996', '-118.300326']",34.03996,-118.300326
4446,"['33.876543', '-118.077256']",33.876543,-118.077256
4447,"['33.828275', '-118.28746399999999']",33.828275,-118.28746399999999
4448,"['33.960144', '-118.23897']",33.960144,-118.23897
4449,"['33.824754', '-118.28723799999999']",33.824754,-118.28723799999999
4450,"['34.142782000000004', '-118.227255']",34.142782000000004,-118.227255
4451,"['34.062596', '-118.248884']",34.062596,-118.248884
4452,"['34.137498', '-118.228808']",34.137498,-118.228808
4453,"['34.151908', '-118.2358']",34.151908,-118.2358
4454,"['34.645714', '-118.153406']",34.645714,-118.153406
4455,"['33.995344', '-117.88841299999999']",33.995344,-117.88841299999999
4456,"['34.178878000000005', '-118.31086']",34.178878000000005,-118.31086
4457,"['34.141076', '-118.179502']",34.141076,-118.179502
4458,"['34.075058', '-118.160728']",34.075058,-118.160728
4459,"['33.997861', '-118.40698400000001']",33.997861,-118.40698400000001
4460,"['34.050496', '-117.94016599999999']",34.050496,-117.94016599999999
4461,"['33.965835999999996', '-118.370496']",33.965835999999996,-118.370496
4462,"['34.348597', '-117.96548999999999']",34.348597,-117.96548999999999
4463,"['34.148314', '-118.69786200000001']",34.148314,-118.69786200000001
4464,"['34.154931', '-118.648182']",34.154931,-118.648182
4465,"['33.925456', '-118.30914399999999']",33.925456,-118.30914399999999
4466,"['33.975153000000006', '-118.383858']",33.975153000000006,-118.383858
4467,"['34.5802', '-118.058306']",34.5802,-118.058306
4468,"['33.927207', '-118.053296']",33.927207,-118.053296
4469,"['34.082121', '-118.29563600000002']",34.082121,-118.29563600000002
4470,"['34.120754999999996', '-117.87356899999999']",34.120754999999996,-117.87356899999999
4471,"['34.016527', '-118.191203']",34.016527,-118.191203
4472,"['34.071005', '-118.04941299999999']",34.071005,-118.04941299999999
4473,"['34.086239', '-117.872432']",34.086239,-117.872432
4474,"['33.91559', '-118.072496']",33.91559,-118.072496
4475,"['34.118590000000005', '-118.13695200000001']",34.118590000000005,-118.13695200000001
4476,"['34.108123', '-118.185576']",34.108123,-118.185576
4477,"['34.558005', '-118.11421000000001']",34.558005,-118.11421000000001
4478,"['34.536739000000004', '-118.10448999999998']",34.536739000000004,-118.10448999999998
4479,"['33.938182', '-118.36000700000001']",33.938182,-118.36000700000001
4480,"['33.811648', '-118.17631499999999']",33.811648,-118.17631499999999
4481,"['33.814983000000005', '-118.18431100000001']",33.814983000000005,-118.18431100000001
4482,"['33.991427', '-118.28076100000001']",33.991427,-118.28076100000001
4483,"['34.058521', '-118.17767099999999']",34.058521,-118.17767099999999
4484,"['34.037228999999996', '-118.348925']",34.037228999999996,-118.348925
4485,"['33.776361', '-118.28071299999999']",33.776361,-118.28071299999999
4486,"['34.154593', '-118.37899099999998']",34.154593,-118.37899099999998
4487,"['34.110935999999995', '-118.335021']",34.110935999999995,-118.335021
4488,"['33.957775', '-118.19201699999999']",33.957775,-118.19201699999999
4489,"['33.776503999999996', '-118.27260700000001']",33.776503999999996,-118.27260700000001
4490,"['33.831641', '-118.208701']",33.831641,-118.208701
4491,"['33.932812', '-118.291578']",33.932812,-118.291578
4492,"['33.829217', '-118.208432']",33.829217,-118.208432
4493,"['33.927875', '-118.27387399999999']",33.927875,-118.27387399999999
4494,"['34.036442', '-118.16183999999998']",34.036442,-118.16183999999998
4495,"['34.250755', '-118.428634']",34.250755,-118.428634
4496,"['33.935676', '-118.048846']",33.935676,-118.048846
4497,"['34.065775', '-118.18017900000001']",34.065775,-118.18017900000001
4498,"['34.231986', '-118.403723']",34.231986,-118.403723
4499,"['34.168493', '-118.605745']",34.168493,-118.605745
4500,"['34.155497', '-118.26764399999999']",34.155497,-118.26764399999999
4501,"['34.674848', '-118.155413']",34.674848,-118.155413
4502,"['33.936559', '-118.317747']",33.936559,-118.317747
4503,"['33.792481', '-118.101789']",33.792481,-118.101789
4504,"['34.005253', '-117.964825']",34.005253,-117.964825
4505,"['34.072161', '-118.10083300000001']",34.072161,-118.10083300000001
4506,"['34.148992', '-118.232456']",34.148992,-118.232456
4507,"['34.149716999999995', '-118.23163400000001']",34.149716999999995,-118.23163400000001
4508,"['34.030722', '-118.274394']",34.030722,-118.274394
4509,"['34.025321999999996', '-118.26973400000001']",34.025321999999996,-118.26973400000001
4510,"['34.052592', '-118.22661699999999']",34.052592,-118.22661699999999
4511,"['34.053456', '-117.781369']",34.053456,-117.781369
4512,"['33.964319', '-118.120005']",33.964319,-118.120005
4513,"['34.035756', '-118.53578300000001']",34.035756,-118.53578300000001
4514,"['34.011353', '-118.49468300000001']",34.011353,-118.49468300000001
4515,"['34.199517', '-118.338434']",34.199517,-118.338434
4516,"['34.146811', '-118.76606399999999']",34.146811,-118.76606399999999
4517,"['34.505759999999995', '-118.11438700000001']",34.505759999999995,-118.11438700000001
4518,"['33.980878999999995', '-118.425576']",33.980878999999995,-118.425576
4519,"['33.997039', '-117.86599299999999']",33.997039,-117.86599299999999
4520,"['34.651056', '-118.21855900000001']",34.651056,-118.21855900000001
4521,"['33.931546000000004', '-118.39501100000001']",33.931546000000004,-118.39501100000001
4522,"['33.929794', '-118.308982']",33.929794,-118.308982
4523,"['34.028341999999995', '-118.17398700000001']",34.028341999999995,-118.17398700000001
4524,"['34.134101', '-117.95713300000001']",34.134101,-117.95713300000001
4525,"['34.063762', '-118.24754899999999']",34.063762,-118.24754899999999
4526,"['34.057317', '-118.243081']",34.057317,-118.243081
4527,"['34.056481', '-118.244449']",34.056481,-118.244449
4528,"['34.13243', '-117.24581200000002']",34.13243,-117.24581200000002
4529,"['34.087385', '-117.66588600000001']",34.087385,-117.66588600000001
4530,"['34.2496', '-117.30246299999999']",34.2496,-117.30246299999999
4531,"['33.854314', '-117.919947']",33.854314,-117.919947
4532,"['33.59762', '-117.67612199999999']",33.59762,-117.67612199999999
4533,"['34.135934000000006', '-117.30273700000001']",34.135934000000006,-117.30273700000001
4534,"['33.879735', '-117.56371399999999']",33.879735,-117.56371399999999
4535,"['34.066375', '-117.275149']",34.066375,-117.275149
4536,"['33.762141', '-117.47197800000001']",33.762141,-117.47197800000001
4537,"['34.028503', '-117.550055']",34.028503,-117.550055
4538,"['34.017475', '-117.470975']",34.017475,-117.470975
4539,"['34.261393', '-117.49894599999999']",34.261393,-117.49894599999999
4540,"['33.916623', '-117.287297']",33.916623,-117.287297
4541,"['33.881946', '-117.51426200000002']",33.881946,-117.51426200000002
4542,"['34.123069', '-117.69451200000002']",34.123069,-117.69451200000002
4543,"['34.248883', '-117.302778']",34.248883,-117.302778
4544,"['33.705034000000005', '-117.389255']",33.705034000000005,-117.389255
4545,"['33.859271', '-117.98593100000001']",33.859271,-117.98593100000001
4546,"['34.227977', '-117.290001']",34.227977,-117.290001
4547,"['34.072286', '-117.200952']",34.072286,-117.200952
4548,"['33.82734', '-117.525752']",33.82734,-117.525752
4549,"['34.022024', '-117.33708600000001']",34.022024,-117.33708600000001
4550,"['33.877858', '-117.520545']",33.877858,-117.520545
4551,"['33.864612', '-117.995122']",33.864612,-117.995122
4552,"['34.159332', '-117.18413400000001']",34.159332,-117.18413400000001
4553,"['33.870902', '-117.388901']",33.870902,-117.388901
4554,"['34.171141', '-116.836203']",34.171141,-116.836203
4555,"['34.063055', '-117.26116699999999']",34.063055,-117.26116699999999
4556,"['33.638359', '-117.589171']",33.638359,-117.589171
4557,"['34.145275', '-117.278842']",34.145275,-117.278842
4558,"['33.85187', '-117.26144199999999']",33.85187,-117.26144199999999
4559,"['33.992791', '-117.355691']",33.992791,-117.355691
4560,"['34.166482', '-117.30265800000001']",34.166482,-117.30265800000001
4561,"['34.254048', '-117.448559']",34.254048,-117.448559
4562,"['33.883435999999996', '-117.637656']",33.883435999999996,-117.637656
4563,"['34.220351', '-117.41015800000001']",34.220351,-117.41015800000001
4564,"['33.733593', '-117.40879199999999']",33.733593,-117.40879199999999
4565,"['34.007527', '-117.967279']",34.007527,-117.967279
4566,"['33.727415', '-117.91158999999999']",33.727415,-117.91158999999999
4567,"['33.464802', '-117.678601']",33.464802,-117.678601
4568,"['33.916821999999996', '-117.287677']",33.916821999999996,-117.287677
4569,"['34.230987', '-117.259515']",34.230987,-117.259515
4570,"['33.838105', '-117.945489']",33.838105,-117.945489
4571,"['33.397869', '-117.594349']",33.397869,-117.594349
4572,"['33.853718', '-117.81046200000002']",33.853718,-117.81046200000002
4573,"['33.910714', '-117.880145']",33.910714,-117.880145
4574,"['34.076901', '-117.200829']",34.076901,-117.200829
4575,"['33.395691', '-117.592395']",33.395691,-117.592395
4576,"['33.755618', '-117.852951']",33.755618,-117.852951
4577,"['33.896923', '-117.486066']",33.896923,-117.486066
4578,"['33.88178', '-117.51411999999999']",33.88178,-117.51411999999999
4579,"['34.070482', '-117.61064099999999']",34.070482,-117.61064099999999
4580,"['33.769268', '-117.86773799999999']",33.769268,-117.86773799999999
4581,"['33.816425', '-117.133581']",33.816425,-117.133581
4582,"['33.72293', '-117.784948']",33.72293,-117.784948
4583,"['33.516889', '-117.66398600000001']",33.516889,-117.66398600000001
4584,"['33.684181', '-117.895563']",33.684181,-117.895563
4585,"['33.855332000000004', '-117.875339']",33.855332000000004,-117.875339
4586,"['33.758682', '-117.801996']",33.758682,-117.801996
4587,"['33.447477', '-117.63512']",33.447477,-117.63512
4588,"['33.557396000000004', '-117.681169']",33.557396000000004,-117.681169
4589,"['33.814029999999995', '-117.914151']",33.814029999999995,-117.914151
4590,"['33.468594', '-117.663749']",33.468594,-117.663749
4591,"['33.781863', '-117.881418']",33.781863,-117.881418
4592,"['33.757407', '-117.857148']",33.757407,-117.857148
4593,"['33.774219', '-118.09415800000001']",33.774219,-118.09415800000001
4594,"['33.846191', '-117.95991299999999']",33.846191,-117.95991299999999
4595,"['33.868969', '-117.676956']",33.868969,-117.676956
4596,"['33.939344', '-117.178519']",33.939344,-117.178519
4597,"['33.779302', '-117.24471499999999']",33.779302,-117.24471499999999
4598,"['33.943126', '-117.29283899999999']",33.943126,-117.29283899999999
4599,"['34.136472', '-117.45353700000001']",34.136472,-117.45353700000001
4600,"['33.889088', '-117.497073']",33.889088,-117.497073
4601,"['34.136227000000005', '-117.442277']",34.136227000000005,-117.442277
4602,"['33.740161', '-117.83211499999999']",33.740161,-117.83211499999999
4603,"['33.858538', '-117.378652']",33.858538,-117.378652
4604,"['33.837027', '-117.30506899999999']",33.837027,-117.30506899999999
4605,"['33.744099', '-117.44421200000001']",33.744099,-117.44421200000001
4606,"['34.067495', '-117.528269']",34.067495,-117.528269
4607,"['34.218731', '-116.754401']",34.218731,-116.754401
4608,"['34.203889000000004', '-117.098021']",34.203889000000004,-117.098021
4609,"['34.234865', '-117.177725']",34.234865,-117.177725
4610,"['34.16685', '-116.903361']",34.16685,-116.903361
4611,"['34.124484', '-117.69206100000001']",34.124484,-117.69206100000001
4612,"['34.108214000000004', '-117.30244099999999']",34.108214000000004,-117.30244099999999
4613,"['34.092993', '-118.206203']",34.092993,-118.206203
4614,"['33.874637', '-118.15127199999999']",33.874637,-118.15127199999999
4615,"['34.126849', '-118.09093700000001']",34.126849,-118.09093700000001
4616,"['34.134257', '-118.3569']",34.134257,-118.3569
